FIPS,African American Population,Uninsured,Production.transportation.and.material.moving.occupations,lat,Adults 65 and Older Living in Poverty,Other Race or Races,White (Not Latino) Population,Sales.and.office.occupations,Poverty.Rate.below.federal.poverty.threshold,Construction.extraction.maintenance.and.repair.occupations,Child.Poverty.living.in.families.below.the.poverty.line,Adult.obesity,Total Population,Children Under 6 Living in Poverty,Farming.fishing.and.forestry.occupations,Diabetes,School Enrollment,lon,Management.professional.and.related.occupations,Service.occupations,Median Earnings 2010,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,At Least Bachelors's Degree,Native American Population,Graduate Degree,Gini.Coefficient,Asian American Population,Latino Population,Median Age,At Least High School Diploma,Less Than High School Diploma,Unemployment
38041,0.005226480836236934,0.28212290502793297,0.34106412005457026,0.9176705913821084,0.3235638921453693,0.030303030303030304,0.9803516028955532,0.2852807283763278,0.18762886597938144,0.18726591760299624,0.1594090202177294,0.37643678160919547,0.00020711035349758373,0.27306967984934083,0.2545454545454545,0.3913043478260869,0.6184331797235022,0.6216035445412824,0.6111111111111112,0.21825962910128388,0.44012296976553184,0.353,0.24096385542168677,0.012223515715948777,0.13043478260869565,0.43492063492063504,0.0,0.0025733401955738548,0.6812339331619537,0.7680642283675289,0.2529182879377432,0.08727272727272728
38043,0.0011614401858304297,0.37150837988826807,0.2660300136425648,0.9347828705028278,0.5803048065650644,0.004545454545454545,0.9793174767321613,0.23065250379362667,0.3556701030927835,0.2397003745318352,0.5031104199066875,0.5718390804597702,0.00019935646834200917,0.20903954802259883,0.26,0.40372670807453415,0.7474654377880184,0.6510906099996552,0.6320582877959928,0.27246790299572043,0.41303537627930936,0.128,0.18524096385542171,0.0029103608847497087,0.10326086956521739,0.47619047619047616,0.01053864168618267,0.018528049408131755,0.6426735218508997,0.6289027653880465,0.4046692607003891,0.19636363636363635
38045,0.0005807200929152149,0.2541899441340782,0.38472032742155526,0.9186709884155897,0.3856975381008207,0.010606060606060605,0.9901758014477766,0.32776934749620634,0.13092783505154637,0.2640449438202247,0.08242612752721618,0.4482758620689654,0.0003774917773108669,0.0389202762084118,0.13818181818181816,0.4161490683229814,0.6341013824884795,0.6643014055486782,0.551912568306011,0.2553495007132668,0.48026057067282724,0.341,0.2454819277108434,0.004074505238649592,0.08152173913043478,0.46031746031746035,0.00117096018735363,0.009264024704065878,0.6735218508997429,0.7698483496877789,0.2509727626459144,0.06545454545454546
38047,0.0005807200929152149,0.43575418994413406,0.27830832196452937,0.9188447897261283,0.45955451348182885,0.007575757575757576,0.9958634953464323,0.4051593323216995,0.16185567010309276,0.2640449438202247,0.08942457231726283,0.6235632183908045,0.00015875059607992133,0.10734463276836158,0.16545454545454544,0.515527950310559,0.8442396313364054,0.6536763946138298,0.47996357012750457,0.383737517831669,0.39868729835086697,0.095,0.13253012048192772,0.004074505238649592,0.02445652173913044,0.38730158730158737,0.0035128805620608895,0.004632012352032939,0.7275064267352185,0.47190008920606596,0.575875486381323,0.08363636363636362
38049,0.0005807200929152149,0.329608938547486,0.3533424283765348,0.979182297318224,0.4126611957796014,0.027272727272727275,0.9798345398138573,0.534142640364188,0.22164948453608246,0.43071161048689144,0.2737169517884915,0.4741379310344829,0.0005022681134328102,0.22724419334588827,0.13090909090909092,0.3788819875776397,0.7041474654377881,0.6414209794957375,0.34426229508196726,0.2967189728958631,0.4616090751314216,0.396,0.1596385542168675,0.004656577415599534,0.07608695652173914,0.3492063492063492,0.00468384074941452,0.011322696860524962,0.5912596401028278,0.7537912578055307,0.26848249027237353,0.13454545454545455
38051,0.0023228803716608595,0.3687150837988827,0.30559345156889495,0.9068001448512948,0.425556858147714,0.015151515151515152,0.9865563598759048,0.28983308042488615,0.21030927835051544,0.1947565543071161,0.14152410575427682,0.4913793103448276,0.00024169676228363347,0.1638418079096045,0.15272727272727274,0.422360248447205,0.576036866359447,0.6543446461299813,0.6147540983606558,0.31383737517831667,0.3903879580290594,0.0,0.18674698795180728,0.002328288707799767,0.14130434782608697,0.46031746031746035,0.01053864168618267,0.007720020586721565,0.7660668380462725,0.4968777876895628,0.5486381322957199,0.09090909090909091
38053,0.003484320557491289,0.3072625698324022,0.2810368349249659,0.9623805032214723,0.26260257913247365,0.03636363636363636,0.748190279214064,0.4127465857359635,0.1865979381443299,0.37827715355805247,0.23794712286158634,0.560344827586207,0.0005677680380364795,0.27306967984934083,0.07454545454545454,0.39751552795031053,0.7124423963133643,0.6113444330635094,0.4426229508196722,0.4194008559201141,0.5077108599421861,0.51,0.2635542168674699,0.249708963911525,0.11956521739130437,0.4920634920634922,0.007025761124121779,0.02007205352547607,0.4215938303341902,0.8055307760927745,0.21206225680933852,0.025454545454545452
38055,0.0017421602787456446,0.2737430167597765,0.25648021828103684,0.9593228817474595,0.324736225087925,0.030303030303030304,0.9120992761116856,0.4127465857359635,0.1556701030927835,0.44756554307116114,0.2068429237947123,0.5287356321839081,0.000841602613793876,0.23854362837413684,0.13636363636363635,0.45341614906832295,0.6682027649769585,0.6328590260146936,0.4581056466302368,0.31954350927246794,0.5014429993137184,0.30100000000000005,0.20632530120481926,0.08032596041909196,0.08423913043478262,0.28888888888888886,0.00117096018735363,0.01183736489963973,0.691516709511568,0.75914362176628,0.26264591439688717,0.1309090909090909
38057,0.004645760743321719,0.17877094972067037,0.4147339699863574,0.9473626208488097,0.26377491207502934,0.024242424242424246,0.9560496380558428,0.4370257966616085,0.09072164948453608,0.7958801498127341,0.15707620528771385,0.4798850574712643,0.0007934469059855708,0.0834902699309479,0.04181818181818181,0.34782608695652173,0.7419354838709679,0.6285269306722625,0.26138433515482695,0.24536376604850219,0.5982584900719751,0.395,0.1957831325301205,0.029685681024447026,0.07336956521739131,0.311111111111111,0.00936768149882904,0.009264024704065878,0.5964010282776351,0.7448706512042819,0.2782101167315175,0.15636363636363634
38059,0.004065040650406504,0.24022346368715086,0.32605729877216916,0.9272056148149896,0.21922626025791322,0.03636363636363636,0.9405377456049638,0.5872534142640364,0.12783505154639174,0.348314606741573,0.17729393468118199,0.4683908045977011,0.0026779470732042256,0.20213433772755807,0.04363636363636363,0.26086956521739124,0.6663594470046085,0.6344014356463112,0.3579234972677596,0.38659058487874465,0.509851607840783,0.19,0.2801204819277109,0.039580908032596035,0.08695652173913045,0.2761904761904762,0.008196721311475409,0.012866700977869273,0.4627249357326477,0.7948260481712756,0.22373540856031127,0.10545454545454547
38061,0.003484320557491289,0.36312849162011174,0.18963165075034108,0.9783769873660795,0.31887456037514655,0.09242424242424242,0.6261633919338159,0.5326251896813352,0.3206185567010309,0.40636704119850187,0.4230171073094868,0.6465517241379312,0.0006829540425186333,0.4777150031387319,0.049090909090909095,0.34782608695652173,0.6405529953917052,0.6226201867269361,0.3652094717668488,0.5206847360912982,0.5123201768693008,0.226,0.24397590361445784,0.3515715948777648,0.1548913043478261,0.3587301587301587,0.00468384074941452,0.032938754503345345,0.4010282776349614,0.8073148974130241,0.21011673151750973,0.03636363636363637
