6.535642917950947872e-01,6.299553540393785234e-01
5.777753480275471532e-01,5.201812666127200169e-01
5.511520012219747189e-01,5.400992557282041640e-01
5.525505741437276575e-01,5.051660971569895686e-01
5.288205305735270700e-01,5.212735088918364346e-01
5.273202975591023689e-01,4.903517472923100695e-01
5.239475250244141069e-01,4.758846622476593513e-01
5.164436546961466146e-01,4.936079573949708754e-01
5.214006559054056300e-01,5.640338452312106954e-01
5.122472310066222834e-01,5.235981516328598318e-01
5.175473137696584569e-01,4.608655516213686076e-01
5.206111359596252708e-01,4.682510566830834220e-01
5.129787429173787716e-01,5.111982855255495783e-01
5.183152953783670691e-01,5.104342483120888341e-01
5.017197140057881866e-01,5.021743327627994358e-01
5.185150082906087032e-01,5.038571219412432134e-01
4.916313250859578599e-01,4.947222758812179766e-01
4.910501408576965487e-01,4.906350894642990679e-01
4.937341531117757087e-01,4.708057547451458547e-01
4.923752220471699914e-01,4.997668967820169117e-01
4.895660456021626583e-01,4.721161087287686353e-01
4.917328651746113999e-01,5.091745185732642343e-01
4.963843818505604966e-01,4.750215284812430716e-01
4.884910670916239317e-01,4.849835595423868662e-01
4.860729817549387377e-01,5.207697683463311522e-01
4.895742388566334813e-01,4.796349697797644973e-01
4.827140140533447421e-01,5.756020972844156924e-01
4.907263612747192472e-01,4.765028598312543440e-01
4.834328929583231460e-01,5.278447671406256703e-01
4.969642488161722937e-01,5.372261221898417816e-01
4.892644810676574640e-01,5.370662697965593591e-01
4.821415106455484989e-01,4.924352558108920364e-01
4.809135794639587402e-01,5.207969220930427356e-01
4.684701955318451017e-01,5.054582637021060032e-01
4.777783131599426247e-01,4.802005201428879988e-01
4.769990007082621220e-01,4.990049203568587277e-01
4.753261256217956587e-01,5.036764771791053530e-01
4.741896744569142896e-01,5.651897392010251098e-01
4.625237683455149518e-01,5.872757306481044548e-01
4.651199785868326830e-01,5.011049746869999932e-01
4.687837767601013006e-01,4.597760240900297668e-01
4.689044523239135898e-01,4.826525211931270154e-01
4.634770603974660008e-01,4.845416105052266498e-01
4.678903420766194476e-01,5.108717563554321384e-01
4.703447532653808327e-01,5.343012381873664118e-01
4.769730428854624393e-01,4.940148133268340569e-01
4.620660479863484826e-01,5.131718547196937319e-01
4.778120875358581321e-01,4.825286723934549271e-01
4.631951649983723773e-01,4.938380069446086096e-01
4.619890244801839185e-01,5.131929253098960197e-01
4.676028545697530348e-01,4.803540993214449606e-01
4.602491871515909660e-01,5.066149273579426682e-01
4.610720435778299930e-01,5.323917309509493823e-01
4.687702647844950166e-01,4.996371523963787920e-01
4.589260903994242247e-01,5.054613819504421013e-01
4.609834416707356830e-01,5.338439946381595691e-01
4.592492540677388657e-01,5.052663771457385211e-01
4.615117748578389523e-01,5.248395192603236836e-01
4.441737067699432218e-01,5.423165495089179444e-01
4.648585808277130305e-01,4.897499532253793975e-01
4.562683025995890040e-01,4.856959718694671135e-01
4.508380786577860788e-01,4.910132239179340607e-01
4.560295144716898785e-01,5.078261637926499983e-01
4.519021459420521913e-01,5.221825125619445895e-01
4.618359299500783277e-01,5.071501180604224279e-01
4.527026375134786118e-01,4.980892137016398324e-01
4.473285686969756814e-01,4.953171522271055949e-01
4.476958028475443441e-01,5.390610638166309920e-01
4.517701212565103930e-01,5.250734357483597403e-01
4.486129236221313432e-01,5.133085803117894974e-01
4.388651148478190378e-01,5.057154037120544787e-01
4.387672432263692301e-01,4.880566739279758037e-01
4.314442920684814498e-01,5.438871758808078161e-01
4.462588707605997795e-01,5.318902008521536606e-01
4.273167077700297245e-01,5.229210915270949833e-01
4.411434586842855055e-01,5.013158007933818938e-01
4.473832392692566051e-01,4.783396049214523882e-01
4.370046265920003448e-01,5.286659886920591633e-01
4.422966082890828488e-01,5.274311093137737938e-01
4.160166033109028993e-01,5.156538369062547700e-01
4.215331916014353197e-01,5.097208373335645470e-01
4.312183248996734886e-01,5.233464738562429996e-01
4.260947545369466183e-01,5.143313605916719489e-01
4.311517635981241825e-01,5.163483542074543964e-01
4.342118155956268266e-01,5.319340403669067241e-01
4.216012104352315215e-01,4.839811480304036517e-01
4.240378634134928659e-01,5.227766284759534088e-01
4.252465383211771477e-01,5.756188479807221592e-01
4.210782631238301765e-01,6.047185912156144427e-01
4.240794535477956373e-01,5.314852142572801252e-01
4.302102017402649192e-01,5.275286002230763494e-01
4.215003001689910933e-01,5.297549549048651274e-01
4.175967109203338468e-01,4.869107059723944975e-01
4.105864139397938928e-01,4.863769981220290028e-01
4.157594009240468402e-01,5.318316456073512999e-01
4.114960797627766897e-01,5.236951788399175634e-01
4.046994086106618371e-01,5.098190740472287041e-01
4.003576978047688750e-01,5.508336562147124749e-01
4.107977986335754617e-01,5.036150246908350780e-01
3.975162418683370058e-01,5.332166062969596609e-01
