-2.964061431375290212e+00,-3.245062547338938064e+00
-3.098985129485345436e+00,-2.117645760278401124e+00
-3.061629711686072230e+00,-3.176677306493123520e+00
-3.083622473906197037e+00,-3.621245203128896861e+00
-3.139772641638881367e+00,-3.703654008520578689e+00
-3.142011714499064468e+00,-3.095762327140441084e+00
-3.102635058815371938e+00,-2.414531105984107473e+00
-2.902992883389302392e+00,-2.624591713916405222e+00
-2.994932655500052388e+00,-2.271303210487808588e+00
-3.020396890146704649e+00,-1.771700020650923690e+00
-2.980230968265183300e+00,-1.994190842160340260e+00
-3.012170034179305400e+00,-2.617738860954297309e+00
-3.062475487863480339e+00,-3.094786921148473979e+00
-3.119827119257295056e+00,-3.226870793410597127e+00
-3.107645431623633936e+00,-2.952477023376161025e+00
-3.169007406807901273e+00,-3.123398486654556994e+00
-3.132047370200563119e+00,-3.295966621655136652e+00
-3.192731761375134258e+00,-3.105305181411566195e+00
-3.017681074062850577e+00,-3.012597235083382508e+00
-3.076973638072833861e+00,-3.241148078421850709e+00
-3.093315328301889711e+00,-3.293226697551670412e+00
-3.122191102357459780e+00,-3.250142120010224289e+00
-3.137555281188531886e+00,-3.545281646263540143e+00
-3.244627007657975959e+00,-4.052146201900779232e+00
-3.231483154185427420e+00,-4.269281586604331657e+00
-3.233340344962372992e+00,-3.838370036129927776e+00
-3.211422224474669740e+00,-3.755708496764326831e+00
-3.255245439596287760e+00,-3.657064924983440601e+00
-3.304986297785738270e+00,-3.801281036626837917e+00
-3.388628214945976325e+00,-3.939074889542056201e+00
-3.398468328039713882e+00,-3.801603054723534214e+00
-3.436500496378724900e+00,-3.866857850927223339e+00
-3.414791943831913645e+00,-3.852836016991838086e+00
-3.356127622728554805e+00,-3.895813496749397142e+00
-3.274089373013810089e+00,-3.047678633906552470e+00
-3.232085903817305983e+00,-2.183881140071558757e+00
-3.034689900871111234e+00,-3.011694324550343804e+00
-2.622741216013149135e+00,-3.080234121129682645e+00
-2.746927221549771314e+00,-2.888387537318873211e+00
-2.824644527371618086e+00,-3.072986591316969829e+00
-2.854422999144794471e+00,-3.278617832791153042e+00
-2.852171310797358750e+00,-3.445278176027743999e+00
-2.858471758178557920e+00,-3.315851553557919384e+00
-2.853617648648499205e+00,-2.283300328215160935e+00
-2.840159573817691019e+00,-2.420017942662658239e+00
-2.936521003162721577e+00,-2.540565697510246412e+00
-2.975423804905657388e+00,-3.758464317021283030e+00
-3.038543495391565319e+00,-3.131706461977602718e+00
-2.979567219697573321e+00,-2.758504893649276646e+00
-3.098721408286755352e+00,-3.612335347417575004e+00
-3.315061115860341800e+00,-3.666348326067821795e+00
-3.309615215196434423e+00,-3.964441422403945925e+00
-3.236949600640044000e+00,-3.579804237011455559e+00
-3.253569239965066195e+00,-3.599764202760029175e+00
-3.264778951571660315e+00,-3.704973660100554067e+00
-3.229642466830092928e+00,-3.258884902814925155e+00
-3.269049885674987888e+00,-4.230837458204076640e+00
-3.295354851896257209e+00,-4.044487148177366542e+00
-3.273008431735540125e+00,-4.187423581903056302e+00
-3.270031176743801726e+00,-3.553393358021826209e+00
-3.279143921321939104e+00,-3.352422011234669430e+00
-3.253690284560240009e+00,-3.529715298024773684e+00
-3.337915426104614003e+00,-3.805552998980874957e+00
-3.316168289152728210e+00,-3.756062137546824165e+00
-3.437448983996459706e+00,-3.721389154494302964e+00
-3.460052518892367868e+00,-3.781393752564640387e+00
-3.459009920018344175e+00,-3.818866580675292610e+00
-3.438811422389417505e+00,-3.841662888898580430e+00
-3.514606755643535863e+00,-3.901925764669035512e+00
-3.546128905476234383e+00,-3.901747257950689551e+00
-3.523520942124381161e+00,-4.072503037713653740e+00
-3.689946204075630121e+00,-4.217751182726959591e+00
-3.636278245604296799e+00,-4.060848938291938381e+00
-3.612314724961982915e+00,-3.451789579976652700e+00
-3.702685440522004434e+00,-2.354554086182247818e+00
-3.716402673164074688e+00,-3.850186755210408318e+00
-3.633156313920060665e+00,-4.381575887278340353e+00
-3.601311810227586729e+00,-3.052871213030459163e+00
-3.573525878145221046e+00,-3.148846343184387386e+00
-3.594849220301352677e+00,-3.669351157066636393e+00
-3.547728262680002853e+00,-3.506549801201765071e+00
-3.517296004573968293e+00,-3.701447491622089636e+00
-3.517572391013271016e+00,-3.776180077152663461e+00
-3.508654686763807984e+00,-3.824123571563518453e+00
-3.557609485664431581e+00,-3.960952903500837063e+00
-3.654493370517864381e+00,-3.814145710535508105e+00
-3.583157513893904245e+00,-4.010005795145113794e+00
-3.574152309229855717e+00,-3.968106065025772455e+00
-3.614700293103124018e+00,-4.198487701700694963e+00
-3.434783978533864079e+00,-3.992940382380192776e+00
-3.491865141363892366e+00,-4.048289410510466091e+00
-3.586206119725222408e+00,-4.094738846394553100e+00
-3.609632390170343985e+00,-3.724307411345676222e+00
-3.567518150269089805e+00,-3.811239600774660730e+00
-3.579738519824605891e+00,-3.792061601705218887e+00
-3.557311419055537716e+00,-3.823712963369948259e+00
-3.577587725523119211e+00,-3.770212629738929344e+00
-3.575133004849263330e+00,-3.813974521251064953e+00
-3.552854194864008885e+00,-3.782850512224643413e+00
-3.583001924078532241e+00,-3.716801874277801065e+00
