6.506419475873311820e-01,6.341410362859799532e-01
5.859820405642192087e-01,5.639373065036207278e-01
5.424801913897195904e-01,6.277778750667986074e-01
5.208363040288289669e-01,5.916813160222837986e-01
4.915627344449360892e-01,5.092813367636653821e-01
4.866308212280273660e-01,5.933355352715379283e-01
4.853379845619201771e-01,7.041961530811201575e-01
4.749440610408782737e-01,5.694867099366323071e-01
4.669465843836466679e-01,6.431611587288781351e-01
4.682124292850494141e-01,5.172860789577630181e-01
4.594284542401631533e-01,5.261122242039153463e-01
4.518439475695292251e-01,4.720992877805770260e-01
4.495225167274475297e-01,4.750023619061917168e-01
4.456846133867899407e-01,5.017135594046374658e-01
4.490804187456766683e-01,5.043633983708383228e-01
4.589662019411722693e-01,5.091121151471177386e-01
4.514746832847595370e-01,6.470144693560910820e-01
4.409540247917175249e-01,5.250674298092200543e-01
4.270418898264566887e-01,5.692987956964910001e-01
4.325848734378814897e-01,5.193403082618330835e-01
4.511837728818257620e-01,5.769022618589895179e-01
4.445366287231445335e-01,6.030306164330752061e-01
4.393331483999888265e-01,5.673624553246570112e-01
4.265806523958842189e-01,5.684907075160732237e-01
4.496101435025532944e-01,6.955790790373176380e-01
4.257413148880004883e-01,5.219828765061940157e-01
4.346316536267598729e-01,6.194334402804780870e-01
4.452631441752115671e-01,5.243468198035913241e-01
4.410066167513529423e-01,4.990924384836760708e-01
4.297577480475107681e-01,4.563497529304485489e-01
4.248474542299906509e-01,5.106556150371920344e-01
4.360013163089752064e-01,4.712713822996079105e-01
4.361112046241760187e-01,6.465766252778806233e-01
4.172178030014038197e-01,4.696684073725208575e-01
4.169869426886240737e-01,5.237102255299811437e-01
4.187209812800089526e-01,5.061109045113068028e-01
4.271169757843017445e-01,4.782032491965763632e-01
4.312773958841959465e-01,4.635574799746225438e-01
4.290301072597503818e-01,5.820726506499097619e-01
4.225080990791320601e-01,6.229994868197306079e-01
4.162874547640482703e-01,5.798190536602511047e-01
4.100930849711100223e-01,5.384140323617422341e-01
4.132628925641377848e-01,5.935215501235999724e-01
4.098951009909311827e-01,4.976231100065680035e-01
4.032225024700164528e-01,4.799179954202426046e-01
4.037560764948526781e-01,4.816280633260889288e-01
3.881887420018513835e-01,4.789304153151026644e-01
4.044755566120147861e-01,5.090495080800605532e-01
3.961952026685078843e-01,4.999975596425529356e-01
4.031211288770039647e-01,5.183663253792140102e-01
3.962948580582936753e-01,5.223438561161690696e-01
3.954314871629079353e-01,4.843054561563246430e-01
4.002790971597035563e-01,4.708449765915464491e-01
3.885838011900583644e-01,5.056634112968667605e-01
3.789842991034189645e-01,5.617162973335469989e-01
3.852427005767822266e-01,5.024521924517986182e-01
3.709869595368703310e-01,5.358471780866135292e-01
3.737091183662414329e-01,4.929244858096159532e-01
3.797626213232676018e-01,5.012971865314872488e-01
3.780120146274566495e-01,4.976690055332916307e-01
3.920826522509257006e-01,5.100018185048748043e-01
3.803359293937683128e-01,8.329855283234075536e-01
3.859241795539856135e-01,5.505992730392239576e-01
3.858764084180196230e-01,4.813980527831636658e-01
3.688519851366678926e-01,5.246562273653599950e-01
3.803230241934458244e-01,5.064265869794186692e-01
3.648697217305501561e-01,4.594231682249619864e-01
3.694229676326115652e-01,4.901246581481573661e-01
3.738703680038452104e-01,5.711497086316397187e-01
3.752901240189870369e-01,4.759033458658769034e-01
3.815397703647613326e-01,5.389915793288331258e-01
3.605122840404510476e-01,4.892526043078337938e-01
3.593574523925781028e-01,5.445343911249769242e-01
3.906121913592020545e-01,5.262910680400708641e-01
3.715807104110717685e-01,5.369970107914410207e-01
3.952868127822876110e-01,4.840630225725285340e-01
3.744634958108266076e-01,4.771444747762409455e-01
3.607018601894378396e-01,4.595070943509995121e-01
3.773027487595875806e-01,5.044417261380783613e-01
3.702456569671631059e-01,5.269757530625555075e-01
3.588122347990671535e-01,5.181760763087137622e-01
3.608374309539794655e-01,5.314619554601647256e-01
3.470200983683268126e-01,5.332939217305541213e-01
3.639884265263875207e-01,5.184408847199059034e-01
3.562471695741017408e-01,5.658586144148806119e-01
3.500459027290344083e-01,4.981749097075008348e-01
3.495168876647949396e-01,5.248253317130029405e-01
3.588346032301584776e-01,5.051436631727298510e-01
3.705290528138478479e-01,4.579658578950693837e-01
3.541132783889770486e-01,4.782447534331893402e-01
3.438783621788024658e-01,5.567871928215026855e-01
3.465080265204111831e-01,4.700544282470601187e-01
3.433768765131632317e-01,5.832793925063239904e-01
3.507301696141560954e-01,4.960343373040723147e-01
3.336671225229899118e-01,5.152310310600197729e-01
3.408249326546987090e-01,5.448384145165923176e-01
3.433238120873768895e-01,5.219036614357529524e-01
3.317817580699920499e-01,5.102759094688052999e-01
3.360202662150065245e-01,4.992583055727071728e-01
3.439791965484619296e-01,8.669634658426593754e-01
