6.745194269797138986e-08,1.562115539854858071e-05,1.119344960898160934e-05,2.511823549866676331e-05,4.559475928544998169e-05
5.171380124124880240e-08,6.397617653419729322e-06,6.295333150774240494e-06,2.427247818559408188e-05,5.555516690947115421e-05
3.943485893387332908e-08,4.825135420105652884e-06,5.308895197231322527e-06,1.897884067147970200e-05,4.042815999127924442e-05
3.933809722411751864e-08,3.527723038132535294e-06,2.584143658168613911e-06,1.613958738744258881e-05,1.601518306415528059e-05
1.446525317305713543e-07,6.097435834817588329e-05,5.346444231690838933e-05,5.700346082448959351e-05,1.062825031112879515e-04
3.722871255718018801e-08,5.109280664328252897e-06,6.638547347392886877e-06,2.003996632993221283e-05,5.345631507225334644e-05
4.580655499353269988e-08,5.361521289160009474e-06,3.814137016888707876e-06,1.822167541831731796e-05,2.034330100286751986e-05
9.397891176377015654e-08,2.364645661145914346e-05,1.821232581278309226e-05,3.822799772024154663e-05,9.518413571640849113e-05
7.025316506314993603e-08,1.318725662713404745e-05,9.669507562648504972e-06,2.882664557546377182e-05,6.376893725246191025e-05
3.432105089018477884e-08,4.814749900106107816e-06,5.990230420138686895e-06,1.849001273512840271e-05,4.763741162605583668e-05
6.347507763848625473e-08,1.261700072063831612e-05,8.990311471279710531e-06,2.747925464063882828e-05,5.059016984887421131e-05
3.309218854496975837e-08,4.996164989279350266e-06,4.520225047599524260e-06,1.754099503159523010e-05,3.035773988813161850e-05
1.364617361332420842e-07,4.454726877156645060e-05,3.605058736866340041e-05,5.502789281308650970e-05,5.385625991038978100e-05
8.169029541704730946e-08,2.294970727234613150e-05,1.949964644154533744e-05,4.211696796119213104e-05,1.159952953457832336e-04
5.959980597936009872e-08,9.842445251706521958e-06,6.002941518090665340e-06,2.354383468627929688e-05,2.650660462677478790e-05
7.816819902473071124e-08,1.235568470292491838e-05,6.646303518209606409e-06,2.982141450047492981e-05,4.257951513864099979e-05
5.100744715491600800e-08,6.774762368877418339e-06,4.689019988290965557e-06,2.353475429117679596e-05,3.600044874474406242e-05
8.951823815550596919e-08,2.471389598213136196e-05,1.337139110546559095e-05,3.926421049982309341e-05,8.218828588724136353e-05
4.344559201285846939e-08,5.151008735992945731e-06,6.086564098950475454e-06,1.521233934909105301e-05,2.774155291263014078e-05
8.978916810065129539e-08,2.580734508228488266e-05,1.738671562634408474e-05,3.748328890651464462e-05,9.301974205300211906e-05
2.996681658373745449e-08,3.344156084494898096e-06,2.886728907469660044e-06,1.305725891143083572e-05,2.011023752856999636e-05
2.534164877943112515e-08,3.128778189420700073e-06,2.855849743355065584e-06,1.159065868705511093e-05,1.136353239417076111e-05
5.929500801471476734e-08,1.106762829294893891e-05,7.882947102189064026e-06,2.498051617294549942e-05,3.815355012193322182e-05
6.791155726659781067e-08,1.415252700098790228e-05,1.082725793821737170e-05,2.604920882731676102e-05,5.230188253335654736e-05
5.240564249220369675e-08,7.738723070360720158e-06,5.310888809617608786e-06,2.295640297234058380e-05,2.926295564975589514e-05
2.475140803426256753e-08,3.744504056157893501e-06,-3.875684342347085476e-07,8.690054528415203094e-06,-2.368804416619241238e-06
2.830736711700865271e-08,3.713722435350064188e-06,4.826280928682535887e-06,1.410511322319507599e-05,3.774839569814503193e-05
8.986658173171235831e-08,2.846148709068074822e-05,1.786408392945304513e-05,4.109099972993135452e-05,9.305795538239181042e-05
6.705522537231445312e-08,1.442553821107139811e-05,1.160684041678905487e-05,2.735166344791650772e-05,6.304413545876741409e-05
1.827569349188706838e-07,8.058374805841594934e-05,7.111409649951383471e-05,5.890359170734882355e-05,9.432283695787191391e-05
5.598095143000136886e-08,7.834249117877334356e-06,8.075832738541066647e-06,2.391659654676914215e-05,5.226628854870796204e-05
7.207226815353351412e-08,1.511779737484175712e-05,8.072362106759101152e-06,3.071420360356569290e-05,4.416709998622536659e-05
