1.467148535994056147e-08,7.464467671525198966e-06,4.877200990449637175e-04,1.274285954423248768e-03,6.716458592563867569e-04,1.265556085854768753e-03,2.053553238511085510e-03,1.857006573118269444e-03,2.854538150131702423e-03,1.442849822342395782e-02
7.646244526426926313e-09,4.992009507986949757e-06,3.509517700877040625e-04,3.208606212865561247e-04,-7.501663640141487122e-05,6.091546965762972832e-04,1.038777758367359638e-03,3.894414985552430153e-04,8.250930113717913628e-04,3.160369349643588066e-03
2.650577179963420349e-08,3.733113089765538462e-06,2.136233088094741106e-04,9.709073929116129875e-04,8.064310532063245773e-04,1.498285448178648949e-03,2.652233000844717026e-03,2.998661249876022339e-03,7.062165066599845886e-03,2.724041789770126343e-02
4.171290157728435588e-08,1.546436942589934915e-05,3.714334452524781227e-04,3.277080541010946035e-04,-8.423719555139541626e-05,1.132064964622259140e-03,2.277031540870666504e-03,1.393031910993158817e-03,2.838985063135623932e-03,7.202275563031435013e-03
1.675110183896322269e-08,1.789286579878535122e-05,6.363382562994956970e-04,1.688135322183370590e-03,1.191420713439583778e-03,1.774061936885118484e-03,2.486601937562227249e-03,2.406683750450611115e-03,3.991399426013231277e-03,1.813026703894138336e-02
1.549308947801364411e-08,2.567716137491515838e-06,8.378535858355462551e-05,7.285786559805274010e-04,1.026509096845984459e-03,1.662104274146258831e-03,2.709584776312112808e-03,3.614129032939672470e-03,7.827891968190670013e-03,2.582844905555248260e-02
6.930276352790087913e-09,1.909403181343805045e-06,3.836461692117154598e-04,3.823019505944103003e-04,-1.196272205561399460e-04,4.701137077063322067e-04,8.308853721246123314e-04,4.202832933515310287e-04,8.071133634075522423e-04,3.961271606385707855e-03
9.336400097481600824e-09,3.615381046984111890e-06,8.695346332387998700e-05,1.130016054958105087e-03,1.324246404692530632e-03,2.099083736538887024e-03,2.752710599452257156e-03,3.731278702616691589e-03,6.595341488718986511e-03,2.445670962333679199e-02
1.640645486133962550e-08,5.444709131552372128e-06,1.930366124724969268e-04,1.306240679696202278e-03,1.133710378780961037e-03,1.952857943251729012e-03,2.854775171726942062e-03,3.133386373519897461e-03,5.966424476355314255e-03,2.473056130111217499e-02
1.788854220308166987e-08,2.559567064963630401e-06,1.611271000001579523e-04,1.073778606951236725e-03,9.965815115720033646e-04,1.546404673717916012e-03,2.683234866708517075e-03,2.907353453338146210e-03,6.170820910483598709e-03,2.434672415256500244e-02
2.395453435610761517e-08,6.310522167041199282e-06,3.442535235080868006e-04,1.139125321060419083e-03,8.436988573521375656e-04,1.508137560449540615e-03,2.478888723999261856e-03,2.618438564240932465e-03,5.522170569747686386e-03,2.172358892858028412e-02
